STT,question,answer,,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, kênh thông tin chính để chăm sóc sinh viên là gì?","Theo Thông báo số 908/TB-ĐHBD, các nhóm Zalo của lớp và nhóm Zalo phụ huynh do Nhà trường tạo ra là kênh thông tin chính để chăm sóc, tư vấn và truyền đạt thông tin cho sinh viên và phụ huynh.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, thời gian thực hiện công tác chăm sóc sinh viên qua nhóm Zalo là khi nào?","Theo Thông báo số 908/TB-ĐHBD, thời gian thực hiện công tác chăm sóc sinh viên qua nhóm Zalo được áp dụng từ ngày ban hành thông báo đến khi có văn bản khác thay thế.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, các đơn vị nào cần phối hợp để chăm sóc sinh viên?","Theo Thông báo số 908/TB-ĐHBD, các đơn vị cần phối hợp để chăm sóc sinh viên gồm: Phòng Tuyển sinh, Phòng Quản lý đào tạo và Công tác sinh viên, Phòng Bảo đảm chất lượng và Khảo thí, các Khoa và Viện.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm tư vấn cho sinh viên về những loại đơn nào?","Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm tư vấn cho sinh viên các loại đơn như: Đơn xin chuyển điểm, chuyển ngành, hoãn thi, nhập học sau thời gian bảo lưu, đăng ký môn học bổ sung và thủ tục bảo hiểm y tế.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, sinh viên có thể thực hiện các thủ tục xác nhận nào tại Bộ phận một cửa - Phòng Tuyển sinh?","Theo Thông báo số 908/TB-ĐHBD, sinh viên có thể thực hiện các thủ tục xác nhận như: Đơn hoãn nghĩa vụ quân sự, đơn vay vốn ngân hàng chính sách và các thủ tục hành chính khác tại Bộ phận một cửa - Phòng Tuyển sinh.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có hỗ trợ sinh viên những dịch vụ gì liên quan đến hồ sơ cá nhân?","Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh hỗ trợ sinh viên cấp lại thẻ sinh viên và in bảng điểm cá nhân.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm gì trong việc truyền đạt thông tin?","Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm thông báo tất cả các thông tin của Nhà trường và các đơn vị liên quan đến sinh viên và phụ huynh qua nhóm Zalo của lớp.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có tiếp nhận phản hồi của ai?","Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có tiếp nhận các phản hồi của người học về các hoạt động của Nhà trường và các đơn vị liên quan.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về những hoạt động nào ngoài học tập?","Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về các hoạt động như: Nghiên cứu khoa học, tham gia câu lạc bộ học thuật, câu lạc bộ thể thao, câu lạc bộ văn hóa nghệ thuật và các hoạt động vui chơi, kết nối.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về các vấn đề sức khỏe tinh thần nào?","Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về việc chăm lo đời sống tinh thần, an toàn an ninh và sức khỏe trong quá trình học tập.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên như thế nào về việc cân bằng học tập và làm thêm?","Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về việc cân bằng giữa học tập, tham gia hoạt động thêm và việc làm.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm có nhiệm vụ kết nối sinh viên với những đối tượng nào?","Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm có nhiệm vụ kết nối sinh viên khóa cũ, sinh viên khóa mới, cựu sinh viên, doanh nghiệp để giới thiệu việc làm, thực tập và dự án nghề nghiệp.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, lãnh đạo Khoa, Viện phải làm gì khi có phản hồi về việc chăm sóc sinh viên chưa tốt?","Theo Thông báo số 908/TB-ĐHBD, lãnh đạo Khoa, Viện phải chịu trách nhiệm khi có phản hồi về việc chăm sóc sinh viên chưa tốt của đơn vị mình.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, các đơn vị cần phối hợp như thế nào để đảm bảo công tác chăm sóc sinh viên?","Theo Thông báo số 908/TB-ĐHBD, các đơn vị như Phòng Tuyển sinh, Phòng Quản lý đào tạo và Công tác sinh viên, Phòng Bảo đảm chất lượng và Khảo thí, các Khoa và Viện cần tạo điều kiện cho nhân sự trực thuộc thực hiện đầy đủ công tác chăm sóc sinh viên.",,
TB_908,"Theo Thông báo số 908/TB-ĐHBD, yêu cầu cá nhân và đơn vị liên quan cần thực hiện như thế nào?","Theo Thông báo số 908/TB-ĐHBD, các đơn vị và cá nhân liên quan được yêu cầu thực hiện nghiêm túc theo đúng tinh thần của thông báo.",,
TB_906,Mục tiêu của Thông báo số 906/TB-ĐHBD ngày 15/9/2023 của Trường Đại học Bình Dương là gì?,"Thông báo số 906/TB-ĐHBD nhằm rà soát tiến độ đăng ký học phần và tổ chức kế hoạch đào tạo học kỳ 2 năm học 2023-2024, với mục tiêu tối ưu hóa công tác đào tạo và cải thiện thời gian tốt nghiệp của người học.",,
TB_906,"Theo Thông báo 906, các đơn vị đào tạo cần rà soát thông tin gì?","Theo Thông báo số 906, các đơn vị đào tạo cần rà soát tiến độ đăng ký môn học, chương trình đào tạo, kế hoạch các môn thực tập, thực tế và dự trù cơ sở vật chất phục vụ giảng dạy, học tập.",,
TB_906,Thời gian rà soát tiến độ đào tạo và đăng ký môn học theo Thông báo 906 là khi nào?,"Từ tháng 09/2023 đến ngày 30/9/2023, các đơn vị đào tạo thực hiện rà soát tiến độ đào tạo, tiến độ đăng ký môn học, và lập kế hoạch các môn thực tập, thực tế.",,
TB_906,"Theo Thông báo 906, thời hạn gửi kế hoạch và thời khoá biểu dự kiến về Phòng QLĐT&CTSV là khi nào?","Trước ngày 20/10/2023, các đơn vị đào tạo phải gửi kế hoạch và thời khóa biểu dự kiến về Phòng QLĐT&CTSV.",,
TB_906,Ai chịu trách nhiệm cập nhật dữ liệu giảng viên và thời khóa biểu vào phần mềm quản lý đào tạo theo Thông báo 906?,"Phòng QLĐT&CTSV chịu trách nhiệm cập nhật kế hoạch, thời khóa biểu và dữ liệu giảng viên vào phần mềm quản lý đào tạo trước ngày 07/11/2023.",,
TB_906,Thời gian tổ chức đăng ký môn học trực tuyến học kỳ 2 năm học 2023-2024 là khi nào theo Thông báo 906?,"Từ ngày 13/11/2023 đến ngày 16/11/2023, sinh viên sẽ đăng ký môn học trực tuyến tại Cổng thông tin sinh viên theo kế hoạch trong Thông báo số 906.",,
TB_906,"Theo Thông báo 906, quy định số tín chỉ đăng ký tối đa và tối thiểu đối với sinh viên khóa 2021 trở về trước là bao nhiêu?",Sinh viên khóa tuyển sinh năm 2021 trở về trước được đăng ký tối đa 25 tín chỉ và tối thiểu 10 tín chỉ trong học kỳ.,,
TB_906,"Theo Thông báo 906, sinh viên khóa 2022 trở đi được phép đăng ký tối đa bao nhiêu tín chỉ trong một học kỳ?",Sinh viên khóa tuyển sinh năm 2022 trở đi được phép đăng ký tối đa 17 tín chỉ và tối thiểu 10 tín chỉ mỗi học kỳ.,,
TB_906,Thời gian tổ chức giảng dạy học kỳ 2 năm học 2023-2024 theo Thông báo 906 là khi nào?,Việc tổ chức giảng dạy học kỳ 2 năm học 2023-2024 bắt đầu từ ngày 08/01/2024.,,
TB_906,"Theo Thông báo 906, sinh viên có thể đăng ký môn học bổ sung vào thời gian nào?","Từ ngày 05/12/2023 đến ngày 07/12/2023, sinh viên được đăng ký môn học bổ sung thông qua Cổng thông tin sinh viên.",,
TB_906,"Theo Thông báo 906, đơn vị nào chịu trách nhiệm tổng hợp thông tin rà soát và báo cáo Ban Giám hiệu?",Phòng QLĐT&CTSV là đơn vị chịu trách nhiệm tổng hợp thông tin từ các đơn vị đào tạo và báo cáo Ban Giám hiệu.,,
TB_906,"Thông báo 906 yêu cầu các đơn vị, cá nhân liên quan thực hiện như thế nào?","Thông báo số 906 yêu cầu các đơn vị, cá nhân liên quan thực hiện nghiêm túc các nội dung được phân công và báo cáo khó khăn về Phòng QLĐT&CTSV để trình Hiệu trưởng xem xét.",,
TB_906,"Theo Thông báo 906, sinh viên cần thực hiện rà soát dữ liệu đăng ký và học phí vào thời gian nào?","Từ ngày 25/12/2023, sinh viên cần rà soát dữ liệu đăng ký học phần và học phí phải nộp trên Cổng thông tin sinh viên.",,
TB_906,Thời gian sinh viên thực hiện nộp học phí học kỳ 2 năm học 2023-2024 theo Thông báo 906 là khi nào?,"Từ ngày 02/01/2024 đến ngày 19/01/2024, sinh viên thực hiện nộp học phí học kỳ theo hướng dẫn của Nhà trường trong Thông báo số 906.",,
TB_906,Các đơn vị nào nhận được Thông báo số 906/TB-ĐHBD?,"Thông báo số 906 được gửi đến các Khoa, Viện, Trung tâm; Phòng TCKT; Phòng QLĐT&CTSV; Phòng Tuyển sinh; đồng thời được đăng trên Cổng thông tin điện tử của Nhà trường.",,
TB_906,"Theo Thông báo 906, đơn vị nào lập kế hoạch dự trù cơ sở vật chất phục vụ giảng dạy học kỳ 2 năm học 2023-2024?",Các đơn vị đào tạo chịu trách nhiệm lập kế hoạch dự trù cơ sở vật chất và trang thiết bị phục vụ giảng dạy học kỳ 2 năm học 2023-2024.,,
TB_906,Thời điểm nào trong Thông báo 906 yêu cầu cập nhật phương pháp tổ chức giảng dạy cho từng môn học?,"Trước ngày 07/11/2023, Phòng QLĐT&CTSV cần cập nhật dữ liệu giảng viên và phương pháp tổ chức giảng dạy cho từng môn học tổ chức trong học kỳ.",,
TB_906,Sinh viên có thể nộp đơn đăng ký bổ sung học phần ngoài hệ thống trực tuyến trong thời gian nào theo Thông báo 906?,"Từ ngày 25/12/2023 đến ngày 18/01/2024, sinh viên có thể nộp đơn đăng ký bổ sung học phần theo hình thức offline nếu có nguyện vọng.",,
TB_906,Thông báo 906 yêu cầu các đơn vị phối hợp ra sao trong quá trình tổ chức đào tạo học kỳ 2?,Thông báo 906 yêu cầu các đơn vị đào tạo chủ động phối hợp với Phòng QLĐT&CTSV để đảm bảo thực hiện đúng kế hoạch đào tạo theo thời gian quy định.,,
TB_906,Đơn vị nào được phân công rà soát và hiệu chỉnh thời khóa biểu trước ngày 10/11/2023 theo Thông báo 906?,Các đơn vị đào tạo là đơn vị chính chịu trách nhiệm rà soát và hiệu chỉnh thời khóa biểu (nếu có thay đổi) trước ngày 10/11/2023.,,
TB_906,"Trong Thông báo 906, ai chịu trách nhiệm xử lý dữ liệu đăng ký môn học sau đăng ký bổ sung?","Các đơn vị đào tạo chịu trách nhiệm rà soát, xử lý dữ liệu đăng ký môn học sau khi sinh viên đăng ký bổ sung từ ngày 08/12/2023 đến ngày 21/12/2023.",,
TB_906,"Theo Thông báo 906, thời điểm bắt đầu giảng dạy học kỳ 2 năm học 2023-2024 là khi nào?","Thời điểm bắt đầu tổ chức giảng dạy học kỳ 2 năm học 2023-2024 là từ ngày 08/01/2024, theo kế hoạch của Trường Đại học Bình Dương.",,
TB_856,Mục đích của Thông báo số 856/TB-ĐHBD ngày 31/8/2023 là gì?,"Thông báo số 856/TB-ĐHBD nhằm thông báo về việc tuyển sinh liên thông từ trung cấp lên đại học và từ cao đẳng lên đại học, hình thức đào tạo chính quy, năm 2023 (bổ sung).",,
TB_856,"Theo Thông báo 856, đối tượng nào được tham gia tuyển sinh liên thông đại học năm 2023?",Người đã tốt nghiệp trình độ trung cấp hoặc cao đẳng thuộc giáo dục nghề nghiệp được dự tuyển và học liên thông lên trình độ đại học theo quy định hiện hành của Chính phủ và Trường Đại học Bình Dương.,,
