STT,question,answer,Unnamed: 3,Unnamed: 4,category
QD_812,Mục tiêu của Quyết định điều chỉnh biểu mẫu lấy ý kiến phản hồi của Trường Đại học Bình Dương là gì?,Mục tiêu của Quyết định là nâng cao chất lượng giáo dục và đảm bảo sự phù hợp của chương trình đào tạo với nhu cầu xã hội và thị trường lao động.,,,Giảng viên
QD_812,Những biểu mẫu nào được điều chỉnh theo Quyết định điều chỉnh biểu mẫu lấy ý kiến phản hồi của Trường Đại học Bình Dương?,"Biểu mẫu số 03 và biểu mẫu số 07 được điều chỉnh theo khoản 3 và khoản 7, Điều 1 của Quyết định số 1647/QĐ-ĐHBD ngày 27 tháng 12 năm 2022.",,,Giảng viên
QD_812,Ai là đối tượng khảo sát trong Biểu mẫu số 03 của Trường Đại học Bình Dương?,Đối tượng khảo sát trong Biểu mẫu số 03 là sinh viên đang theo học tại Trường Đại học Bình Dương.,,,Giảng viên
QD_812,Mục đích của Biểu mẫu số 03 trong việc lấy ý kiến phản hồi tại Trường Đại học Bình Dương là gì?,Mục đích của Biểu mẫu số 03 là góp phần nâng cao chất lượng dạy và học thông qua việc thu thập ý kiến phản hồi của sinh viên về hoạt động giảng dạy của giảng viên và điều kiện học tập.,,,Giảng viên
QD_812,Nội dung nào được đánh giá trong phần Phương pháp giảng dạy của giảng viên theo Biểu mẫu số 03?,"Sinh viên đánh giá sự rõ ràng, hiệu quả và tính đa dạng trong phương pháp giảng dạy, bao gồm cả việc khuyến khích tư duy độc lập, sáng tạo và làm việc nhóm.",,,Giảng viên
QD_812,"Theo biểu mẫu số 03, tác phong sư phạm của giảng viên được đánh giá qua những tiêu chí nào?","Tác phong sư phạm của giảng viên được đánh giá qua việc lên lớp đúng giờ, chuẩn bị bài giảng đầy đủ, thể hiện tính chuẩn mực nhà giáo, nhiệt tình, trách nhiệm và hỗ trợ sinh viên ngoài giờ.",,,Giảng viên
QD_812,Nội dung giảng dạy được đánh giá theo các tiêu chí nào trong biểu mẫu số 03 của Trường Đại học Bình Dương?,"Nội dung giảng dạy được đánh giá qua mức độ bám sát đề cương môn học, liên hệ thực tiễn, cập nhật kiến thức mới, tính thiết thực và phù hợp với chương trình đào tạo.",,,Giảng viên
QD_812,Số lần khảo sát sinh viên trong năm học theo Biểu mẫu số 03 của Trường Đại học Bình Dương là bao nhiêu?,Số lần khảo sát sinh viên trong năm học theo Biểu mẫu số 03 là 02 lần.,,,Giảng viên
QD_812,Ai là đối tượng khảo sát trong Biểu mẫu số 07 của Trường Đại học Bình Dương?,Đối tượng khảo sát trong Biểu mẫu số 07 là sinh viên hoặc học viên đã tốt nghiệp Trường Đại học Bình Dương.,,,Giảng viên
QD_812,Biểu mẫu số 07 được sử dụng để thu thập thông tin gì?,"Biểu mẫu số 07 được sử dụng để thu thập thông tin về tình hình việc làm, mức độ phù hợp công việc, thu nhập, và đánh giá chất lượng đào tạo từ cựu sinh viên.",,,Giảng viên
QD_812,Đơn vị nào chịu trách nhiệm triển khai Biểu mẫu số 07 tại Trường Đại học Bình Dương?,Trung tâm Khởi nghiệp đổi mới sáng tạo - Liên kết doanh nghiệp và Việc làm sinh viên là đơn vị triển khai Biểu mẫu số 07.,,,Giảng viên
QD_812,Những nội dung nào được cựu sinh viên đánh giá trong Biểu mẫu số 07 của Trường Đại học Bình Dương?,"Cựu sinh viên đánh giá tình trạng việc làm, mức độ phù hợp công việc với chuyên môn, thu nhập, chất lượng đào tạo và mức độ hài lòng tổng thể với chương trình học.",,,Giảng viên
QD_812,Số lần khảo sát tình hình việc làm cựu sinh viên mỗi năm học theo Biểu mẫu số 07 là bao nhiêu?,"Theo Biểu mẫu số 07, khảo sát tình hình việc làm của cựu sinh viên được thực hiện 01 lần mỗi năm học.",,,Giảng viên
QD_812,Những đơn vị nào chịu trách nhiệm thực hiện Quyết định điều chỉnh biểu mẫu lấy ý kiến phản hồi tại Trường Đại học Bình Dương?,"Các đơn vị gồm: Phòng Tổng hợp, Phòng Tài chính - Kế toán, Phòng Đảm bảo chất lượng và Khảo thí, Phòng Quản lý đào tạo và Công tác sinh viên, Trung tâm Khởi nghiệp đổi mới sáng tạo - Liên kết doanh nghiệp và Việc làm sinh viên.",,,Giảng viên
QD_812,Khi nào Quyết định điều chỉnh biểu mẫu lấy ý kiến phản hồi của Trường Đại học Bình Dương có hiệu lực thi hành?,Quyết định điều chỉnh biểu mẫu lấy ý kiến phản hồi có hiệu lực kể từ ngày ký.,,,Giảng viên
QD_812,Biểu mẫu số 03 khảo sát những lĩnh vực nào trong hoạt động giảng dạy của giảng viên?,"Biểu mẫu số 03 khảo sát các lĩnh vực gồm: phương pháp giảng dạy, nội dung giảng dạy, kiểm tra đánh giá, tác phong sư phạm và đánh giá về chương trình đào tạo.",,,Giảng viên
QD_812,Biểu mẫu số 03 của Trường Đại học Bình Dương có cho phép sinh viên góp ý ngoài nội dung khảo sát không?,"Có, biểu mẫu số 03 có phần 'Ý kiến khác' để sinh viên đưa ra nhận xét, góp ý nhằm nâng cao chất lượng giảng dạy của giảng viên và Nhà trường.",,,Giảng viên
QD_812,"Theo biểu mẫu số 03, sinh viên có được đánh giá về mức độ hài lòng đối với giảng viên không?","Có, sinh viên được đánh giá mức độ hài lòng về kiến thức, hiệu quả giảng dạy và khả năng hướng dẫn của giảng viên.",,,Giảng viên
QD_812,Cựu sinh viên có thể cung cấp lý do chưa có việc làm trong Biểu mẫu số 07 không?,"Có, biểu mẫu số 07 cho phép cựu sinh viên chọn các lý do chưa có việc làm như thiếu kỹ năng, trình độ chưa phù hợp, thiếu thông tin, hoặc sức khỏe không đảm bảo.",,,Giảng viên
QD_812,Biểu mẫu số 07 của Trường Đại học Bình Dương yêu cầu cựu sinh viên cung cấp những thông tin công việc nào?,"Biểu mẫu số 07 yêu cầu cung cấp tên công ty, loại hình tổ chức, khu vực làm việc, và mức thu nhập trung bình hàng tháng.",,,Giảng viên
QD_812,"Theo Biểu mẫu số 07, mức độ phù hợp của công việc được đánh giá dựa trên yếu tố nào?",Mức độ phù hợp của công việc được đánh giá dựa trên sự liên quan giữa công việc hiện tại với trình độ đào tạo và chuyên môn đã học.,,,Giảng viên
QD_812,"Trong Biểu mẫu số 07, cựu sinh viên có thể đóng góp ý kiến gì cho Nhà trường?",Cựu sinh viên có thể đưa ra các ý kiến đóng góp cụ thể để nâng cao chất lượng đào tạo của Trường Đại học Bình Dương.,,,Giảng viên
QD_895,Quyết định số 895/QĐ-ĐHBD ban hành ngày nào?,Quyết định số 895/QĐ-ĐHBD được ban hành ngày 27 tháng 5 năm 2024.,,,Giảng viên
QD_895,Quyết định số 895/QĐ-ĐHBD điều chỉnh nội dung gì trong công tác giảng dạy?,Quyết định số 895/QĐ-ĐHBD điều chỉnh hệ số giảng dạy các môn học có tiết thực hành trong tính thù lao giảng dạy trình độ đại học.,,,Giảng viên
QD_895,Hệ số thực hành mới được áp dụng theo Quyết định số 895/QĐ-ĐHBD là bao nhiêu?,Hệ số thực hành mới được áp dụng là 1.0.,,,Giảng viên
QD_895,Hệ số thực hành theo Quyết định số 895/QĐ-ĐHBD được áp dụng cho các môn học nào?,"Hệ số thực hành được áp dụng cho tất cả các môn học trình độ đại học có tiết thực hành, bao gồm cả các môn có cả lý thuyết và thực hành.",,,Giảng viên
QD_895,Thời gian áp dụng hệ số thực hành mới theo Quyết định số 895/QĐ-ĐHBD bắt đầu từ khi nào?,"Hệ số thực hành mới theo Quyết định số 895/QĐ-ĐHBD được áp dụng từ học kỳ 1, năm học 2024–2025.",,,Giảng viên
QD_895,Quyết định số 895/QĐ-ĐHBD có áp dụng cho giảng viên cơ hữu không?,"Có, hệ số thực hành mới áp dụng cho cả giảng viên cơ hữu thuộc Trường Đại học Bình Dương.",,,Giảng viên
QD_895,Đơn vị nào chịu trách nhiệm triển khai Quyết định số 895/QĐ-ĐHBD?,"Các đơn vị chịu trách nhiệm gồm: Phòng Tổng hợp, Phòng Tài chính – Kế toán, Phòng Quản lý đào tạo và Công tác sinh viên, Phân hiệu Cà Mau và các đơn vị, cá nhân liên quan.",,,Giảng viên
QD_895,Quyết định số 895/QĐ-ĐHBD được ký bởi ai?,"Quyết định số 895/QĐ-ĐHBD được ký bởi Hiệu trưởng Trường Đại học Bình Dương, ông Cao Việt Hiếu.",,,Giảng viên
QD_895,Mục đích chính của Quyết định số 895/QĐ-ĐHBD là gì?,Mục đích chính của Quyết định số 895/QĐ-ĐHBD là chuẩn hóa và điều chỉnh hệ số tính thù lao giảng dạy các môn học có tiết thực hành nhằm đảm bảo công bằng và ghi nhận đúng mức đóng góp của giảng viên.,,,Giảng viên
QD_895,Cơ sở pháp lý nào được nêu trong Quyết định số 895/QĐ-ĐHBD về việc điều chỉnh hệ số giảng dạy?,Một trong các cơ sở pháp lý là Quyết định số 442/QĐ-ĐHBD ngày 01/12/2017 của Hiệu trưởng Trường Đại học Bình Dương về các hệ số và công thức tính thù lao giảng dạy.,,,Giảng viên
QD_895,Văn bản tham mưu nào được sử dụng để ban hành Quyết định số 895/QĐ-ĐHBD?,Văn bản tham mưu số 106/VBTM-P.QLĐT&CTSV ngày 13/3/2024 của Phòng Quản lý đào tạo và Công tác sinh viên được sử dụng để làm căn cứ ban hành quyết định.,,,Giảng viên
QD_895,Phòng Quản lý đào tạo và Công tác sinh viên có vai trò gì trong Quyết định số 895/QĐ-ĐHBD?,Phòng Quản lý đào tạo và Công tác sinh viên là một trong các đơn vị có trách nhiệm thi hành Quyết định số 895/QĐ-ĐHBD.,,,Giảng viên
QD_895,Quyết định số 895/QĐ-ĐHBD có hiệu lực từ thời điểm nào?,"Quyết định số 895/QĐ-ĐHBD có hiệu lực kể từ ngày ký, tức ngày 27 tháng 5 năm 2024.",,,Giảng viên
QD_895,Phân hiệu Trường Đại học Bình Dương tại đâu được nhắc đến trong Quyết định số 895/QĐ-ĐHBD?,Phân hiệu Trường Đại học Bình Dương tại Cà Mau được nêu rõ trong danh sách các đơn vị thực hiện quyết định.,,,Giảng viên
QD_895,Quyết định số 895/QĐ-ĐHBD ảnh hưởng đến đối tượng nào trong giảng dạy?,Quyết định ảnh hưởng đến tất cả các giảng viên giảng dạy các môn học có tiết thực hành trong chương trình đào tạo đại học tại Trường Đại học Bình Dương.,,,Giảng viên
QD_895,Hệ số giảng dạy của các môn học có tiết thực hành trước khi điều chỉnh được nêu không?,Trong nội dung Quyết định số 895/QĐ-ĐHBD không nêu hệ số giảng dạy trước khi điều chỉnh.,,,Giảng viên
QD_931,Quyết định số 931/QĐ-ĐHBD được ban hành với mục đích gì?,Quyết định số 931/QĐ-ĐHBD được ban hành nhằm thành lập Ban Quản lý Dự án chuyển đổi số Trường Đại học Bình Dương.,,,Giảng viên
QD_931,Ai được bổ nhiệm làm Trưởng Ban Quản lý Dự án chuyển đổi số theo Quyết định số 931/QĐ-ĐHBD?,"Ông Nguyễn Thanh Sơn, Phó trưởng khoa, Khoa Công nghệ thông tin, Robot và Trí tuệ nhân tạo được bổ nhiệm làm Trưởng Ban Quản lý Dự án chuyển đổi số.",,,Giảng viên
QD_931,Trưởng Ban Quản lý Dự án chuyển đổi số có trách nhiệm gì theo Quyết định số 931/QĐ-ĐHBD?,"Trưởng Ban có trách nhiệm xây dựng Dự án chuyển đổi số trình Hiệu trưởng phê duyệt và triển khai thực hiện đúng mục tiêu, tiến độ, chất lượng và nguồn lực sau khi được duyệt.",,,Giảng viên
QD_931,Quyết định số 931/QĐ-ĐHBD có hiệu lực từ thời điểm nào?,"Quyết định số 931/QĐ-ĐHBD có hiệu lực kể từ ngày ký, tức ngày 31 tháng 5 năm 2024.",,,Giảng viên
QD_931,Các lĩnh vực trọng tâm của Ban Quản lý Dự án chuyển đổi số là gì theo Quyết định số 931/QĐ-ĐHBD?,Hai lĩnh vực trọng tâm là: triển khai ứng dụng ChatGPT trong giảng dạy và học tập; phát triển các nhóm nghiên cứu trí tuệ nhân tạo (AI) trong giảng dạy và học tập.,,,Giảng viên
QD_931,Ban Quản lý Dự án chuyển đổi số có quyền lợi gì theo Quyết định số 931/QĐ-ĐHBD?,"Theo Điều 4 của Quyết định số 931/QĐ-ĐHBD, Ban Quản lý Dự án được hưởng các quyền lợi, nhiệm vụ và vị trí công việc được giao.",,,Giảng viên
QD_931,Các đơn vị nào có trách nhiệm phối hợp thực hiện Quyết định số 931/QĐ-ĐHBD?,"Các đơn vị có trách nhiệm gồm: Phòng Tổng hợp, Phòng Tài chính, Kế toán, Khoa Công nghệ thông tin, Robot và Trí tuệ nhân tạo, Ban Chỉ đạo ứng dụng công nghệ thông tin và chuyển đổi số.",,,Giảng viên
QD_931,Việc ứng dụng ChatGPT trong giảng dạy được nêu trong Quyết định số 931/QĐ-ĐHBD như thế nào?,Quyết định số 931/QĐ-ĐHBD nêu rõ việc triển khai ứng dụng ChatGPT trong giảng dạy và học tập là một trọng tâm trong kế hoạch chuyển đổi số của Trường Đại học Bình Dương.,,,Giảng viên
QD_931,Việc phát triển nhóm nghiên cứu AI có ý nghĩa gì trong Quyết định số 931/QĐ-ĐHBD?,"Việc phát triển nhóm nghiên cứu AI nhằm phục vụ cho giảng dạy, học tập và ứng dụng kết quả nghiên cứu vào thực tiễn, góp phần nâng cao năng lực nội bộ về trí tuệ nhân tạo.",,,Giảng viên
QD_931,Ban Quản lý Dự án chuyển đổi số được thành lập theo điều nào trong Quyết định số 931/QĐ-ĐHBD?,Ban Quản lý Dự án chuyển đổi số được thành lập theo Điều 1 của Quyết định số 931/QĐ-ĐHBD.,,,Giảng viên
QD_931,Cơ sở pháp lý nào trong nội bộ Trường Đại học Bình Dương được viện dẫn trong Quyết định số 931/QĐ-ĐHBD?,"Quyết định số 999/QĐ-ĐHBD ngày 31 tháng 12 năm 2021 của Trường Đại học Bình Dương về việc kiện toàn Ban Chỉ đạo ứng dụng công nghệ thông tin, chuyển đổi số được viện dẫn làm cơ sở pháp lý trong Quyết định số 931/QĐ-ĐHBD.",,,Giảng viên
